VOG2764,953.6,951.4
VOG2765,211.9,208.3
VOG2766,NA
VOG2767,130.4,130.1
VOG1493,166.3,161.4
VOG1491,151.3,149.2
VOG1490,147.2,146.2
VOG1499,137.7,137.1
VOG0723,141.5,141.1
VOG0720,455.7,454.8
VOG0727,254.8,151.2
VOG0724,161.2,161.2
VOG0725,188.6,188.0
VOG9563,288.3,285.3
VOG9562,NA
VOG9561,NA
VOG9560,82.1,18.7
VOG9567,396.8,13.1
VOG9566,70.7,18.6
VOG9565,221.2,14.6
VOG9564,217.2,15.6
VOG9569,725.1,13.2
VOG9568,84.8,30.0
VOG1237,168.5,161.2
VOG1236,126.5,126.5
VOG1234,115.6,115.4
VOG1233,85.6,31.8
VOG1232,89.4,89.4
VOG1238,119.4,118.5
VOG1113,284.9,278.1
VOG1110,91.2,54.3
VOG9387,952.8,21.9
VOG9386,577.2,13.5
VOG9385,613.5,12.3
VOG9384,812.0,14.8
VOG9383,696.5,50.0
VOG9382,221.7,NA
VOG9381,636.7,18.0
VOG9380,320.2,19.4
VOG9389,134.3,13.1
VOG9388,293.8,18.8
VOG5808,145.5,15.3
VOG5809,126.7,13.6
VOG5800,130.6,15.8
VOG5801,142.6,12.9
VOG5802,160.8,30.6
VOG5803,487.0,27.5
VOG5804,105.2,16.3
VOG5805,136.1,15.3
VOG5806,205.7,34.1
VOG5807,158.5,62.6
VOG8160,160.3,15.6
VOG8161,226.0,15.2
VOG8162,240.2,14.7
VOG8163,580.1,74.3
VOG8164,129.8,13.6
VOG8165,365.4,14.3
VOG8166,983.3,93.4
VOG8167,152.9,13.3
VOG8168,186.9,20.4
VOG8169,420.2,30.4
VOG9187,328.6,258.9
VOG9186,155.9,155.3
VOG5602,206.9,66.2
VOG9180,NA
VOG5600,135.9,21.8
VOG5601,256.9,85.1
VOG8388,114.1,22.2
VOG8389,99.5,95.8
VOG8384,560.8,16.3
VOG8385,387.3,14.5
VOG8386,124.1,15.9
VOG8387,539.6,26.7
VOG8380,113.1,16.8
VOG8381,109.4,19.2
VOG8382,132.4,NA
VOG8383,107.2,12.5
VOG3150,111.9,14.0
VOG3403,140.6,15.5
VOG3152,NA
VOG3153,121.0,119.9
VOG3406,100.1,18.3
VOG3155,160.8,159.6
VOG3404,147.8,23.3
VOG3405,165.4,165.2
VOG7125,375.3,51.1
VOG7124,126.7,17.9
VOG7127,158.4,19.8
VOG7126,240.7,16.2
VOG7121,453.2,15.8
VOG7120,131.0,13.8
VOG7123,97.7,12.5
VOG7122,429.9,14.6
VOG6658,73.9,17.0
VOG2578,NA
VOG6654,930.3,532.0
VOG2574,233.2,233.2
VOG6656,100.9,93.2
VOG2576,180.3,177.3
VOG6650,140.6,25.6
VOG2570,184.2,184.2
VOG6652,56.6,13.4
VOG6653,212.9,109.7
VOG8838,113.4,83.6
VOG8839,98.1,89.0
VOG8836,286.3,15.1
VOG8837,155.1,14.0
VOG8834,154.3,13.7
VOG8835,160.3,12.1
VOG8832,421.7,128.8
VOG8833,143.7,18.4
VOG8830,199.4,12.4
VOG8831,121.0,12.3
VOG7389,124.7,42.2
VOG7388,167.0,29.2
VOG7381,140.9,17.9
VOG7380,92.3,70.5
VOG7383,94.1,15.2
VOG7382,125.9,27.4
VOG7385,193.1,183.9
VOG7384,274.1,46.6
VOG7387,219.2,146.3
VOG7386,141.1,38.6
VOG6478,107.7,102.8
VOG6479,99.0,16.3
VOG5868,360.4,359.5
VOG6470,269.6,269.3
VOG6471,130.4,128.4
VOG6472,110.5,16.7
VOG5869,235.3,234.0
VOG6474,158.8,158.8
VOG6475,NA
VOG6476,245.7,35.6
VOG6477,271.2,111.1
VOG7954,318.7,18.5
VOG3274,279.8,44.4
VOG5862,334.9,35.3
VOG0642,158.0,33.4
VOG3277,339.0,16.1
VOG5863,267.0,40.9
VOG7221,177.5,173.8
VOG7226,141.3,140.3
VOG7951,554.4,11.3
VOG7952,263.5,NA
VOG3272,554.7,38.8
VOG1004,119.7,16.4
VOG1005,202.0,201.1
VOG1006,188.1,187.3
VOG1001,724.2,722.8
VOG7958,88.0,47.2
VOG7959,129.3,13.3
VOG6386,251.3,130.6
VOG6387,217.7,15.1
VOG6384,86.1,15.8
VOG6385,121.1,18.8
VOG6382,269.7,269.4
VOG6383,205.4,14.6
VOG6380,70.1,16.1
VOG6381,143.2,111.6
VOG6388,256.7,16.6
VOG6389,129.1,15.9
VOG6571,230.9,110.5
VOG2053,79.6,78.7
VOG2051,76.4,75.2
VOG6575,115.4,15.8
VOG6574,431.1,421.8
VOG9761,102.2,18.5
VOG6577,138.6,137.6
VOG9760,NA
VOG9763,217.5,25.1
VOG9762,321.6,274.0
VOG9989,86.9,41.5
VOG9764,129.6,28.2
VOG9767,454.7,44.3
VOG5465,141.8,21.0
VOG9769,221.7,25.7
VOG9984,105.2,13.4
VOG5468,126.9,24.5
VOG7558,101.2,49.0
VOG5469,243.2,16.9
VOG7559,NA
VOG5036,6848.1,2014.3
VOG5031,290.6,254.9
VOG0065,NA
VOG0064,NA
VOG0067,835.5,835.2
VOG0066,110.6,110.2
VOG0061,758.4,758.2
VOG10831,110.9,14.9
VOG0069,180.3,177.5
VOG0068,238.1,237.3
VOG10833,114.0,15.5
VOG10834,136.2,17.3
VOG5237,292.7,23.1
VOG10835,138.6,26.4
VOG5659,NA
VOG5658,46.5,18.0
VOG5129,112.4,110.4
VOG5128,106.7,14.0
VOG5127,234.6,42.1
VOG5126,429.4,269.7
VOG9176,107.8,15.7
VOG5124,76.2,65.4
VOG9170,359.2,41.9
VOG5122,237.2,236.8
VOG5653,139.4,138.6
VOG9173,107.4,32.3
VOG4838,247.7,54.7
VOG4839,NA
VOG4529,101.0,16.5
VOG4299,113.8,111.0
VOG4296,120.5,18.5
VOG4525,180.4,177.8
VOG4294,194.7,14.7
VOG4295,203.2,188.3
VOG4836,256.4,203.0
VOG4521,104.7,103.8
VOG4522,NA
VOG4835,888.7,131.3
VOG9718,266.5,18.7
VOG9719,303.6,14.4
VOG9710,729.1,23.1
VOG9711,97.3,94.8
VOG9712,359.6,59.3
VOG9713,233.1,14.8
VOG9714,627.7,16.0
VOG9715,96.1,16.1
VOG9716,126.3,41.0
VOG9717,70.0,18.8
VOG4748,41.3,40.5
VOG4749,190.4,182.5
VOG4740,202.4,202.4
VOG4741,153.9,153.5
VOG4742,74.1,35.6
VOG4743,826.3,815.3
VOG4744,176.8,157.2
VOG4745,109.0,109.0
VOG4746,142.2,38.8
VOG4747,116.3,106.9
VOG10052,307.9,38.6
VOG10721,NA
VOG10050,231.7,71.1
VOG10051,137.5,16.1
VOG10056,266.6,15.2
VOG10057,270.8,21.4
VOG10054,109.4,16.4
VOG10727,NA
VOG10728,154.9,154.9
VOG10729,NA
VOG10058,1236.5,14.0
VOG10059,138.3,129.5
VOG2967,149.0,149.0
VOG2964,186.5,186.5
VOG2962,144.6,144.6
VOG2963,119.7,12.9
VOG2961,105.1,105.1
VOG8447,NA
VOG8446,130.7,19.5
VOG8445,101.7,19.8
VOG8444,210.1,15.1
VOG8443,128.6,14.5
VOG8442,NA
VOG8441,NA
VOG8440,NA
VOG8449,199.1,42.7
VOG8448,178.2,16.9
VOG7712,109.6,33.5
VOG7245,110.3,40.6
VOG7246,129.8,50.5
VOG7247,NA
VOG7240,88.4,80.2
VOG7241,229.2,91.8
VOG7242,90.7,83.4
VOG7243,336.6,309.4
VOG7718,708.2,433.8
VOG7719,141.8,35.9
VOG7248,NA
VOG7249,114.6,63.6
VOG3218,80.1,33.3
VOG10944,1004.0,983.2
VOG10945,105.9,102.2
VOG10946,171.8,46.2
VOG10947,237.8,38.8
VOG10940,663.1,25.2
VOG10941,730.3,729.5
VOG10942,153.1,82.4
VOG10943,152.8,16.8
VOG10948,400.9,35.3
VOG10949,207.3,15.9
VOG11091,129.5,19.2
VOG11090,125.8,121.4
VOG11092,481.2,478.9
VOG1921,164.9,100.1
VOG1920,209.5,15.6
VOG1927,232.0,229.0
VOG1926,246.5,16.3
VOG1924,173.9,173.0
VOG1928,148.9,148.4
VOG0521,59.6,15.4
VOG0523,NA
VOG0524,123.4,122.1
VOG0525,116.0,115.9
VOG0526,169.8,169.7
VOG0527,213.7,20.0
VOG0528,93.1,83.9
VOG0529,391.5,388.9
VOG2742,NA
VOG6040,NA
VOG6043,NA
VOG6042,271.8,138.4
VOG2030,73.5,72.8
VOG6044,94.6,94.2
VOG6047,NA
VOG6046,NA
VOG6049,129.0,129.0
VOG6048,238.4,15.3
VOG2749,177.9,174.9
VOG2038,208.5,201.5
VOG2039,99.1,98.9
VOG0298,369.8,369.2
VOG0299,199.6,199.6
VOG0292,239.4,239.3
VOG0293,135.8,135.6
VOG0291,59.9,13.5
VOG0296,294.0,294.0
VOG0297,81.9,81.7
VOG0294,42.6,22.4
VOG0295,128.7,128.2
VOG5134,56.2,37.4
VOG9549,705.7,15.5
VOG9548,160.6,25.1
VOG9545,165.6,18.7
VOG9544,242.7,32.0
VOG9547,140.1,31.6
VOG9546,451.3,14.8
VOG9541,163.1,19.7
VOG9540,185.2,11.9
VOG9543,352.5,14.6
VOG9542,213.8,23.1
VOG1210,212.6,212.4
VOG1213,220.4,220.4
VOG1212,173.8,173.8
VOG1215,959.8,959.6
VOG7745,182.4,15.7
VOG5130,87.7,14.6
VOG10632,180.6,15.0
VOG5690,371.3,30.3
VOG10630,134.6,76.8
VOG10631,191.4,20.4
VOG5695,103.8,12.3
VOG5131,208.8,157.9
VOG10637,135.3,135.3
VOG5822,132.8,123.3
VOG5355,318.9,318.6
VOG5356,113.8,113.5
VOG5357,242.5,72.1
VOG5826,128.4,18.8
VOG5351,201.5,195.3
VOG5824,101.9,101.0
VOG5353,64.9,46.0
VOG9817,383.1,14.3
VOG9816,289.6,48.0
VOG9815,372.2,14.5
VOG9814,142.2,15.4
VOG5358,167.1,151.2
VOG5359,98.0,56.6
VOG9811,287.5,27.5
VOG9810,711.8,44.2
VOG7103,105.3,92.3
VOG8148,192.4,91.1
VOG8149,349.2,155.2
VOG4199,67.5,44.3
VOG4198,115.6,19.3
VOG7102,149.9,26.6
VOG4195,214.3,15.6
VOG4194,28.9,25.8
VOG8140,176.0,96.4
VOG8141,211.5,203.8
VOG8146,412.0,395.0
VOG8147,262.7,224.6
VOG8144,120.0,101.3
VOG4192,7974.6,7659.2
VOG3133,101.1,78.0
VOG7105,87.3,18.2
VOG4995,123.7,123.0
VOG4994,96.9,64.7
VOG4997,176.4,161.3
VOG4996,258.7,223.4
VOG4991,271.8,245.9
VOG4990,88.4,23.5
VOG4993,NA
VOG4992,146.9,145.5
VOG4999,672.6,330.5
VOG4998,76.5,61.1
VOG5743,123.3,23.2
VOG5742,181.9,177.7
VOG5217,89.7,16.0
VOG3178,281.6,67.8
VOG3179,75.3,67.3
VOG1603,119.6,119.6
VOG3172,151.1,150.7
VOG5747,76.7,16.4
VOG3174,89.6,19.8
VOG3175,95.9,17.5
VOG5745,93.1,35.7
VOG5744,133.6,21.0
VOG8858,176.6,12.7
VOG8859,1355.1,564.1
VOG4345,123.9,48.1
VOG8850,76.4,21.4
VOG8851,92.2,19.2
VOG8852,143.7,20.5
VOG8853,173.9,14.4
VOG8854,211.5,17.1
VOG8855,2267.5,2249.3
VOG8856,291.6,255.3
VOG8857,167.5,58.6
VOG4340,343.3,28.0
VOG4341,2068.1,2063.8
VOG10559,108.9,15.9
VOG10558,162.3,13.7
VOG4614,99.1,98.9
VOG10553,75.3,30.6
VOG10552,144.3,17.0
VOG10551,176.8,48.0
VOG10550,1131.2,NA
VOG10557,103.6,13.9
VOG10556,80.9,71.8
VOG10555,207.3,17.1
VOG10554,NA
VOG4164,560.7,547.4
VOG4165,141.0,52.1
VOG4166,1489.2,1439.4
VOG8192,163.9,26.0
VOG8194,192.8,18.7
VOG8197,97.0,22.9
VOG6676,1182.4,198.5
VOG6677,277.1,49.1
VOG6674,137.2,59.1
VOG6675,231.7,223.7
VOG6672,1541.7,200.4
VOG6673,786.2,52.4
VOG6670,247.3,247.3
VOG6671,151.1,34.5
VOG3691,295.7,15.7
VOG6678,189.2,75.7
VOG6679,143.3,43.2
VOG1026,227.7,224.2
VOG1027,456.1,37.9
VOG1024,78.3,36.1
VOG1025,272.5,14.3
VOG1020,318.3,295.8
VOG1021,257.2,17.8
VOG1029,994.5,419.9
VOG7507,967.7,141.2
VOG7506,117.7,17.5
VOG7505,100.3,16.0
VOG7504,261.1,16.6
VOG7503,337.5,17.8
VOG7502,162.6,12.4
VOG7501,169.8,54.6
VOG7500,91.2,40.7
VOG7509,NA
VOG7508,290.1,47.9
VOG6904,92.1,19.2
VOG6453,208.6,15.4
VOG6906,156.9,13.8
VOG6451,144.3,15.4
VOG6900,118.9,25.6
VOG6901,164.4,76.6
VOG6902,145.6,25.8
VOG6455,232.0,231.7
VOG6458,391.9,37.9
VOG6459,229.7,27.6
VOG6908,109.0,15.6
VOG6909,132.7,14.5
VOG4793,252.6,27.0
VOG9930,156.0,15.5
VOG9931,415.4,160.3
VOG5961,91.0,14.6
VOG9933,417.8,25.4
VOG9934,311.6,14.5
VOG9935,285.4,66.2
VOG9936,135.5,62.4
VOG9937,426.6,46.6
VOG8515,108.8,14.9
VOG8514,236.3,18.5
VOG8517,183.5,14.3
VOG0887,394.5,394.0
VOG0886,154.4,15.5
VOG0885,158.6,18.4
VOG8516,397.2,NA
VOG0880,477.0,64.7
VOG8511,145.0,77.2
VOG0889,232.1,231.6
VOG0888,NA
VOG8513,296.1,14.8
VOG8512,736.0,39.5
VOG0088,654.0,651.5
VOG0086,245.6,245.3
VOG0085,145.8,145.6
VOG0083,514.2,513.7
VOG5475,152.0,17.7
VOG0080,1009.7,1008.8
VOG9156,268.6,48.2
VOG9157,156.1,14.7
VOG9154,188.7,NA
VOG9155,163.7,15.2
VOG9152,297.1,16.5
VOG9153,407.7,99.3
VOG9150,344.6,15.3
VOG9151,278.6,13.5
VOG9158,235.9,16.6
VOG9159,193.4,17.7
VOG5109,NA
VOG5108,NA
VOG9480,234.3,195.3
VOG9481,817.0,11.9
VOG9482,175.2,55.7
VOG5102,642.7,100.9
VOG9484,356.3,12.3
VOG5104,146.6,146.6
VOG5107,NA
VOG5106,NA
VOG9732,462.4,14.4
VOG9733,89.5,72.4
VOG9730,214.3,12.8
VOG9731,304.6,15.2
VOG9736,857.5,12.7
VOG9737,96.9,14.5
VOG9734,152.6,15.8
VOG9735,271.8,18.8
VOG9738,172.6,12.4
VOG9739,174.9,13.4
VOG9471,93.7,26.9
VOG9470,77.7,15.8
VOG9473,118.1,20.0
VOG9472,206.2,20.8
VOG5156,162.1,156.5
VOG5157,74.5,64.4
VOG7888,123.6,97.7
VOG7889,139.3,29.8
VOG5154,59.8,16.8
VOG7882,111.4,62.2
VOG7883,NA
VOG7880,339.5,336.7
VOG7881,82.9,80.2
VOG7886,292.5,174.0
VOG7887,147.0,119.4
VOG7884,434.4,137.0
VOG7885,480.3,62.9
VOG10706,NA
VOG10707,NA
VOG10704,107.8,107.8
VOG10705,NA
VOG10702,158.7,158.7
VOG10703,NA
VOG10700,NA
VOG10701,NA
VOG10708,NA
VOG10709,NA
VOG4506,77.7,73.6
VOG8284,193.0,193.0
VOG4504,58.1,45.7
VOG8286,142.1,138.8
VOG8281,173.7,40.7
VOG4503,107.7,13.7
VOG4500,167.6,23.9
VOG4501,139.2,19.5
VOG8289,210.4,35.9
VOG8288,91.4,41.0
VOG4508,101.5,43.7
VOG7082,174.2,174.2
VOG7083,136.1,136.1
VOG7080,141.1,140.0
VOG7081,104.2,95.4
VOG7086,245.6,244.3
VOG7087,457.6,448.3
VOG7084,191.4,190.5
VOG7085,118.5,118.5
VOG7088,NA
VOG7089,1165.5,109.2
VOG2900,NA
VOG2901,236.4,13.0
VOG2902,412.3,412.3
VOG2903,222.5,14.3
VOG2904,139.8,139.8
VOG2905,95.0,95.0
VOG2906,NA
VOG2907,232.8,232.0
VOG2909,151.0,25.4
VOG4762,178.9,49.7
VOG8460,99.7,19.8
VOG4760,1157.2,137.1
VOG4761,1737.9,55.2
VOG8465,95.4,14.9
VOG4767,104.4,104.1
VOG4764,155.3,154.1
VOG4765,230.1,84.0
VOG8469,129.3,18.3
VOG8468,NA
VOG4768,111.3,111.0
VOG4769,142.2,142.2
VOG3233,262.8,14.8
VOG3232,243.2,243.2
VOG3235,506.5,15.8
VOG3237,291.6,40.9
VOG7269,112.0,14.1
VOG3239,504.4,496.5
VOG3238,95.1,25.5
VOG7264,1418.1,117.9
VOG7265,129.7,NA
VOG7262,90.9,89.1
VOG7263,304.4,15.4
VOG7260,409.8,37.9
VOG7261,291.0,12.5
VOG10968,481.8,160.0
VOG10969,168.8,96.7
VOG5055,167.2,153.3
VOG10962,241.3,237.1
VOG10963,359.9,56.3
VOG10960,267.4,148.0
VOG10961,119.2,111.6
VOG10966,569.5,457.3
VOG10967,666.0,231.8
VOG10964,204.4,28.0
VOG10965,173.2,13.4
VOG1984b,126.6,113.7
VOG10144,192.7,15.2
VOG1909,78.2,73.1
VOG10413,173.2,158.7
VOG1907,70.8,57.5
VOG1901,265.8,14.8
VOG10410,161.6,16.6
VOG1903,211.3,13.8
VOG1902,312.1,92.6
VOG0509,323.2,315.1
VOG5479,143.1,110.9
VOG10140,179.7,13.0
VOG0506,134.3,134.2
VOG0507,176.0,175.8
VOG10417,167.6,NA
VOG6029,106.4,50.1
VOG6028,109.5,15.7
VOG10142,187.1,14.7
VOG2018,82.4,27.0
VOG6023,102.2,30.8
VOG6022,264.3,19.4
VOG6021,175.9,8.3
VOG10415,128.5,18.8
VOG2012,277.9,277.6
VOG6026,172.8,17.2
VOG6025,200.1,74.2
VOG2011,38.9,18.3
VOG5478,214.8,26.0
VOG10896,82.3,24.7
VOG5413,159.7,23.2
VOG10894,110.1,91.6
VOG1279,479.1,475.4
VOG1278,144.7,144.5
VOG1270,125.2,33.5
VOG1277,252.8,250.7
VOG1276,351.1,20.5
VOG1275,118.6,13.2
VOG5592,107.4,79.3
VOG5593,103.2,85.3
VOG5590,151.0,133.5
VOG5591,1246.2,228.6
VOG5596,134.5,15.4
VOG5597,146.3,146.0
VOG5594,116.8,15.7
VOG5595,455.4,41.6
VOG5598,125.2,35.3
VOG5599,141.3,14.6
VOG10899,1001.8,837.2
VOG9839,403.3,85.8
VOG9838,129.7,14.0
VOG5378,152.0,145.5
VOG5379,103.4,103.4
VOG9831,156.3,25.8
VOG5377,88.0,13.0
VOG9833,128.0,16.1
VOG5375,313.4,313.4
VOG9835,197.4,30.8
VOG5373,71.5,35.5
VOG5370,155.5,34.8
VOG5371,76.6,26.7
VOG8616,389.7,19.8
VOG8617,850.0,39.4
VOG8614,101.3,55.0
VOG8615,100.0,20.9
VOG8612,218.5,64.1
VOG8613,167.2,13.7
VOG8610,234.9,35.2
VOG8611,169.2,19.2
VOG4937,168.4,167.9
VOG8618,333.4,294.9
VOG4680,811.3,530.9
VOG4935,163.3,160.8
VOG4934,127.9,47.3
VOG8693,76.8,57.5
VOG4979,242.5,142.0
VOG4978,152.0,151.9
VOG4977,173.7,170.7
VOG4976,319.6,315.6
VOG4975,187.8,184.0
VOG4974,342.2,317.8
VOG4973,369.9,300.6
VOG4972,74.3,68.7
VOG4971,149.0,90.4
